BBG Ticker,Name,index,fsym id
IFF US Equity,International Flavors & Fragrances Inc,S5MATR,NV7K28-R
EMN US Equity,Eastman Chemical Co,S5MATR,GQGQ5C-R
CTVA US Equity,Corteva Inc,S5MATR,NHV4Q7-R
MLM US Equity,Martin Marietta Materials Inc,S5MATR,V6ZQWF-R
NEM US Equity,Newmont Corp,S5MATR,CGGG4R-R
DD US Equity,DuPont de Nemours Inc,S5MATR,VQXR21-R
NUE US Equity,Nucor Corp,S5MATR,HKLJPC-R
PPL US Equity,PPL Corp,S5UTIL,RPTY1P-R
PNW US Equity,Pinnacle West Capital Corp,S5UTIL,C8XJ7D-R
ATO US Equity,Atmos Energy Corp,S5UTIL,FT7VMB-R
PEG US Equity,Public Service Enterprise Group Inc,S5UTIL,KYJFW8-R
FE US Equity,FirstEnergy Corp,S5UTIL,BV4P4T-R
EIX US Equity,Edison International,S5UTIL,NZMV05-R
AEE US Equity,Ameren Corp,S5UTIL,GRSDSK-R
SO US Equity,Southern Co/The,S5UTIL,XGFDHN-R
SRE US Equity,Sempra Energy,S5UTIL,WQK5W2-R
XEL US Equity,Xcel Energy Inc,S5UTIL,KB791X-R
DTE US Equity,DTE Energy Co,S5UTIL,W6N4JC-R
EVRG US Equity,Evergy Inc,S5UTIL,B83YJG-R
WEC US Equity,WEC Energy Group Inc,S5UTIL,RFPMVX-R
AES US Equity,AES Corp/The,S5UTIL,LY653H-R
AEP US Equity,American Electric Power Co Inc,S5UTIL,D502G9-R
CMS US Equity,CMS Energy Corp,S5UTIL,D68983-R
LNT US Equity,Alliant Energy Corp,S5UTIL,KK1SFD-R
ED US Equity,Consolidated Edison Inc,S5UTIL,X0N4MP-R
NRG US Equity,NRG Energy Inc,S5UTIL,RVC5J9-R
D US Equity,Dominion Energy Inc,S5UTIL,NXHLP0-R
AWK US Equity,American Water Works Co Inc,S5UTIL,CFG1CD-R
DUK US Equity,Duke Energy Corp,S5UTIL,BPRHF0-R
ETR US Equity,Entergy Corp,S5UTIL,RK8Z6D-R
EXC US Equity,Exelon Corp,S5UTIL,NPK3PS-R
NEE US Equity,NextEra Energy Inc,S5UTIL,KB3YPS-R
CNP US Equity,CenterPoint Energy Inc,S5UTIL,FV824M-R
NI US Equity,NiSource Inc,S5UTIL,RYRC40-R
ES US Equity,Eversource Energy,S5UTIL,MVKZ35-R
OMC US Equity,Omnicom Group Inc,S5TELS,D8D820-R
TWTR US Equity,Twitter Inc,S5TELS,S9NVWV-R
VZ US Equity,Verizon Communications Inc,S5TELS,FT8FQW-R
DIS US Equity,Walt Disney Co/The,S5TELS,MPXJMM-R
DISH US Equity,DISH Network Corp,S5TELS,TTHJD1-R
GOOG US Equity,Alphabet Inc,S5TELS,WFJYTJ-R
T US Equity,AT&T Inc,S5TELS,VLHKF9-R
CHTR US Equity,Charter Communications Inc,S5TELS,F1B8CH-R
GOOGL US Equity,Alphabet Inc,S5TELS,HTM0LK-R
NFLX US Equity,Netflix Inc,S5TELS,C4C0BL-R
LUMN US Equity,Lumen Technologies Inc,S5TELS,K24Q4R-R
DISCK US Equity,Discovery Inc,S5TELS,KYKCS8-R
CMCSA US Equity,Comcast Corp,S5TELS,JMNLQC-R
ATVI US Equity,Activision Blizzard Inc,S5TELS,KB2QBM-R
DISCA US Equity,Discovery Inc,S5TELS,B71DJZ-R
VIAC US Equity,ViacomCBS Inc,S5TELS,K6RW63-R
EA US Equity,Electronic Arts Inc,S5TELS,TNZ1G6-R
FB US Equity,Facebook Inc,S5TELS,QLGSL2-R
TTWO US Equity,Take-Two Interactive Software Inc,S5TELS,MYW502-R
NWS US Equity,News Corp,S5TELS,FQJDL3-R
IPG US Equity,Interpublic Group of Cos Inc/The,S5TELS,PVW48J-R
LYV US Equity,Live Nation Entertainment Inc,S5TELS,MLQ41B-R
TMUS US Equity,T-Mobile US Inc,S5TELS,W5QQ9P-R
FOXA US Equity,Fox Corp,S5TELS,LPRN3T-R
FOX US Equity,Fox Corp,S5TELS,M8XT6B-R
NWSA US Equity,News Corp,S5TELS,KTPK4Q-R
JPM US Equity,JPMorgan Chase & Co,S5BANKX,NNKD2Y-R
PNC US Equity,PNC Financial Services Group Inc/The,S5BANKX,PY50G1-R
BAC US Equity,Bank of America Corp,S5BANKX,DTKZ1Y-R
C US Equity,Citigroup Inc,S5BANKX,RK3DL5-R
TFC US Equity,Truist Financial Corp,S5BANKX,GX5LJC-R
CMA US Equity,Comerica Inc,S5BANKX,RJ022Y-R
CFG US Equity,Citizens Financial Group Inc,S5BANKX,WDG05S-R
RF US Equity,Regions Financial Corp,S5BANKX,FDS65G-R
SIVB US Equity,SVB Financial Group,S5BANKX,K8YRNT-R
MTB US Equity,M&T Bank Corp,S5BANKX,X8LB4Q-R
FITB US Equity,Fifth Third Bancorp,S5BANKX,LRK013-R
HBAN US Equity,Huntington Bancshares Inc/OH,S5BANKX,G7VZQH-R
PBCT US Equity,People's United Financial Inc,S5BANKX,B4L66G-R
KEY US Equity,KeyCorp,S5BANKX,MG2TQV-R
USB US Equity,US Bancorp,S5BANKX,WYJT0C-R
FRC US Equity,First Republic Bank/CA,S5BANKX,GYM5PB-R
ZION US Equity,Zions Bancorp NA,S5BANKX,CRP3ZV-R
WFC US Equity,Wells Fargo & Co,S5BANKX,VWF970-R
IRM US Equity,Iron Mountain Inc,S5RLST,LVYTWF-R
MAA US Equity,Mid-America Apartment Communities Inc,S5RLST,JWH12W-R
AMT US Equity,American Tower Corp,S5RLST,DTKPJP-R
BXP US Equity,Boston Properties Inc,S5RLST,MS9FKZ-R
PLD US Equity,Prologis Inc,S5RLST,B97MP0-R
ESS US Equity,Essex Property Trust Inc,S5RLST,X9Q3HC-R
CCI US Equity,Crown Castle International Corp,S5RLST,C8WF4C-R
PSA US Equity,Public Storage,S5RLST,C46DK8-R
O US Equity,Realty Income Corp,S5RLST,B6ZXQL-R
VTR US Equity,Ventas Inc,S5RLST,THB4X2-R
VNO US Equity,Vornado Realty Trust,S5RLST,RDKCLT-R
WY US Equity,Weyerhaeuser Co,S5RLST,DLSMXK-R
EQIX US Equity,Equinix Inc,S5RLST,V9977J-R
DLR US Equity,Digital Realty Trust Inc,S5RLST,RBJXH6-R
CBRE US Equity,CBRE Group Inc,S5RLST,S26JJL-R
EXR US Equity,Extra Space Storage Inc,S5RLST,XD67LR-R
DRE US Equity,Duke Realty Corp,S5RLST,DH7WLK-R
FRT US Equity,Federal Realty Investment Trust,S5RLST,FDS1XB-R
WELL US Equity,Welltower Inc,S5RLST,B6ZP8C-R
SBAC US Equity,SBA Communications Corp,S5RLST,XKT8J2-R
PEAK US Equity,Healthpeak Properties Inc,S5RLST,T3YH93-R
KIM US Equity,Kimco Realty Corp,S5RLST,VDPDV7-R
EQR US Equity,Equity Residential,S5RLST,QJ9QP4-R
UDR US Equity,UDR Inc,S5RLST,KFP2R4-R
SPG US Equity,Simon Property Group Inc,S5RLST,M1H0C2-R
AVB US Equity,AvalonBay Communities Inc,S5RLST,KMBRT0-R
REG US Equity,Regency Centers Corp,S5RLST,BZPFLX-R
HST US Equity,Host Hotels & Resorts Inc,S5RLST,HJG212-R
ARE US Equity,Alexandria Real Estate Equities Inc,S5RLST,NT37R4-R
MXIM US Equity,Maxim Integrated Products Inc,S5SSEQX,F72PJT-R
QRVO US Equity,Qorvo Inc,S5SSEQX,M8867B-R
INTC US Equity,Intel Corp,S5SSEQX,HZ6Z7Q-R
NVDA US Equity,NVIDIA Corp,S5SSEQX,K7TPSX-R
TXN US Equity,Texas Instruments Inc,S5SSEQX,HQ87P5-R
AMD US Equity,Advanced Micro Devices Inc,S5SSEQX,RT66YK-R
KLAC US Equity,KLA Corp,S5SSEQX,CZBYFY-R
AVGO US Equity,Broadcom Inc,S5SSEQX,B81TLL-R
MPWR US Equity,Monolithic Power Systems Inc,S5SSEQX,VZYGFG-R
SWKS US Equity,Skyworks Solutions Inc,S5SSEQX,DXVDJ4-R
AMAT US Equity,Applied Materials Inc,S5SSEQX,M0H6M5-R
LRCX US Equity,Lam Research Corp,S5SSEQX,RT2ZSJ-R
ADI US Equity,Analog Devices Inc,S5SSEQX,F17SJ1-R
QCOM US Equity,QUALCOMM Inc,S5SSEQX,FXH4XG-R
TER US Equity,Teradyne Inc,S5SSEQX,G4GB6B-R
XLNX US Equity,Xilinx Inc,S5SSEQX,JMHSJV-R
MCHP US Equity,Microchip Technology Inc,S5SSEQX,V5WMVF-R
ENPH US Equity,Enphase Energy Inc,S5SSEQX,TXN5MP-R
NXPI US Equity,NXP Semiconductors NV,S5SSEQX,FJ8GT6-R
MU US Equity,Micron Technology Inc,S5SSEQX,CHR1NX-R
IBM US Equity,International Business Machines Corp,S5SFTW,SJY281-R
WU US Equity,Western Union Co/The,S5SFTW,J9F59G-R
ACN US Equity,Accenture PLC,S5SFTW,BWDZ2P-R
VRSN US Equity,VeriSign Inc,S5SFTW,NB76FG-R
PTC US Equity,PTC Inc,S5SFTW,BYP0PF-R
MSFT US Equity,Microsoft Corp,S5SFTW,P8R3C2-R
GPN US Equity,Global Payments Inc,S5SFTW,KK1YRK-R
CTSH US Equity,Cognizant Technology Solutions Corp,S5SFTW,NT38T5-R
DXC US Equity,DXC Technology Co,S5SFTW,B4PGFJ-R
BR US Equity,Broadridge Financial Solutions Inc,S5SFTW,MXZ7RW-R
AKAM US Equity,Akamai Technologies Inc,S5SFTW,PX1NYT-R
ADP US Equity,Automatic Data Processing Inc,S5SFTW,TY202Q-R
IT US Equity,Gartner Inc,S5SFTW,T67DJN-R
CRM US Equity,salesforce.com Inc,S5SFTW,GZMRSV-R
NOW US Equity,ServiceNow Inc,S5SFTW,MJ0XB7-R
FLT US Equity,FleetCor Technologies Inc,S5SFTW,WGXV7D-R
ADBE US Equity,Adobe Inc,S5SFTW,DJC2TN-R
ADSK US Equity,Autodesk Inc,S5SFTW,JXMLY8-R
MA US Equity,Mastercard Inc,S5SFTW,LQBB5R-R
FIS US Equity,Fidelity National Information Services I,S5SFTW,RGTY61-R
ORCL US Equity,Oracle Corp,S5SFTW,HQ4DBK-R
CDNS US Equity,Cadence Design Systems Inc,S5SFTW,X1SCTR-R
TYL US Equity,Tyler Technologies Inc,S5SFTW,RT7HCR-R
JKHY US Equity,Jack Henry & Associates Inc,S5SFTW,KW432H-R
SNPS US Equity,Synopsys Inc,S5SFTW,CPCV0Y-R
FISV US Equity,Fiserv Inc,S5SFTW,QLQKDC-R
ANSS US Equity,ANSYS Inc,S5SFTW,CN7T72-R
V US Equity,Visa Inc,S5SFTW,LC1BTF-R
PAYX US Equity,Paychex Inc,S5SFTW,FBB432-R
PYPL US Equity,PayPal Holdings Inc,S5SFTW,RQ9F5S-R
NLOK US Equity,NortonLifeLock Inc,S5SFTW,KDHCQP-R
INTU US Equity,Intuit Inc,S5SFTW,L6CPTK-R
PAYC US Equity,Paycom Software Inc,S5SFTW,V3Q5PM-R
FTNT US Equity,Fortinet Inc,S5SFTW,CL1QH9-R
CTXS US Equity,Citrix Systems Inc,S5SFTW,NW728X-R
PHM US Equity,PulteGroup Inc,S5HOME,F1DFCD-R
NVR US Equity,NVR Inc,S5HOME,D0LDT1-R
DHI US Equity,DR Horton Inc,S5HOME,BYNP13-R
LEN US Equity,Lennar Corp,S5HOME,FH1NKL-R
GM US Equity,General Motors Co,S5AUCO,T0SQZH-R
F US Equity,Ford Motor Co,S5AUCO,XLV24X-R
TSLA US Equity,Tesla Inc,S5AUCO,Q2YN1N-R
BWA US Equity,BorgWarner Inc,S5AUCO,HF1P15-R
APTV US Equity,Aptiv PLC,S5AUCO,MZJHY9-R
CDW US Equity,CDW Corp/DE,S5TECH,RTXD8D-R
HPQ US Equity,HP Inc,S5TECH,MS57L1-R
APH US Equity,Amphenol Corp,S5TECH,V2H5QG-R
CSCO US Equity,Cisco Systems Inc/Delaware,S5TECH,GFJC62-R
STX US Equity,Seagate Technology Holdings PLC,S5TECH,KXDMGL-R
FFIV US Equity,F5 Networks Inc,S5TECH,JJ39BV-R
WDC US Equity,Western Digital Corp,S5TECH,W00MKH-R
JNPR US Equity,Juniper Networks Inc,S5TECH,X59HZ5-R
AAPL US Equity,Apple Inc,S5TECH,MH33D6-R
ANET US Equity,Arista Networks Inc,S5TECH,TNZ6CZ-R
GLW US Equity,Corning Inc,S5TECH,K24537-R
HPE US Equity,Hewlett Packard Enterprise Co,S5TECH,F9VYPD-R
TEL US Equity,TE Connectivity Ltd,S5TECH,T1N9NF-R
TRMB US Equity,Trimble Inc,S5TECH,TBS2VP-R
KEYS US Equity,Keysight Technologies Inc,S5TECH,FXTG1M-R
IPGP US Equity,IPG Photonics Corp,S5TECH,VR4SHN-R
ZBRA US Equity,Zebra Technologies Corp,S5TECH,F82H8Q-R
MSI US Equity,Motorola Solutions Inc,S5TECH,MMRZQ5-R
NTAP US Equity,NetApp Inc,S5TECH,JFW5HZ-R
JNJ US Equity,Johnson & Johnson,S5PHARX,KV0J41-R
MRK US Equity,Merck & Co Inc,S5PHARX,M79R1P-R
PFE US Equity,Pfizer Inc,S5PHARX,VK7M4R-R
BMY US Equity,Bristol-Myers Squibb Co,S5PHARX,L8SKLT-R
CTLT US Equity,Catalent Inc,S5PHARX,FVD6P4-R
LLY US Equity,Eli Lilly & Co,S5PHARX,B19ST9-R
VTRS US Equity,Viatris Inc,S5PHARX,LZBPWV-R
PRGO US Equity,Perrigo Co PLC,S5PHARX,H53QZC-R
ZTS US Equity,Zoetis Inc,S5PHARX,TW6KKV-R
LUV US Equity,Southwest Airlines Co,S5AIRLX,BFSY5M-R
ALK US Equity,Alaska Air Group Inc,S5AIRLX,KDJSF0-R
AAL US Equity,American Airlines Group Inc,S5AIRLX,CSFJSZ-R
DAL US Equity,Delta Air Lines Inc,S5AIRLX,DGBZCC-R
UAL US Equity,United Airlines Holdings Inc,S5AIRLX,QKJS7V-R
COP US Equity,ConocoPhillips,S5OILP,TWXW2R-R
PXD US Equity,Pioneer Natural Resources Co,S5OILP,TKKPJB-R
DVN US Equity,Devon Energy Corp,S5OILP,G8WDMZ-R
HES US Equity,Hess Corp,S5OILP,Q78D01-R
MRO US Equity,Marathon Oil Corp,S5OILP,QMQV1Q-R
COG US Equity,Cabot Oil & Gas Corp,S5OILP,WM5BXP-R
APA US Equity,APA Corp,S5OILP,DMX4QY-R
EOG US Equity,EOG Resources Inc,S5OILP,QHBXV5-R
FANG US Equity,Diamondback Energy Inc,S5OILP,H69CWS-R
PTC US Equity,PTC Inc,S5SOFT,BYP0PF-R
MSFT US Equity,Microsoft Corp,S5SOFT,P8R3C2-R
NOW US Equity,ServiceNow Inc,S5SOFT,MJ0XB7-R
CRM US Equity,salesforce.com Inc,S5SOFT,GZMRSV-R
ADBE US Equity,Adobe Inc,S5SOFT,DJC2TN-R
ADSK US Equity,Autodesk Inc,S5SOFT,JXMLY8-R
ORCL US Equity,Oracle Corp,S5SOFT,HQ4DBK-R
CDNS US Equity,Cadence Design Systems Inc,S5SOFT,X1SCTR-R
TYL US Equity,Tyler Technologies Inc,S5SOFT,RT7HCR-R
SNPS US Equity,Synopsys Inc,S5SOFT,CPCV0Y-R
ANSS US Equity,ANSYS Inc,S5SOFT,CN7T72-R
NLOK US Equity,NortonLifeLock Inc,S5SOFT,KDHCQP-R
INTU US Equity,Intuit Inc,S5SOFT,L6CPTK-R
PAYC US Equity,Paycom Software Inc,S5SOFT,V3Q5PM-R
FTNT US Equity,Fortinet Inc,S5SOFT,CL1QH9-R
CTXS US Equity,Citrix Systems Inc,S5SOFT,NW728X-R
OXY US Equity,Occidental Petroleum Corp,S5ENRSX,R998SY-R
OKE US Equity,ONEOK Inc,S5ENRSX,NGW97P-R
CVX US Equity,Chevron Corp,S5ENRSX,WPFS7S-R
COP US Equity,ConocoPhillips,S5ENRSX,TWXW2R-R
NOV US Equity,NOV Inc,S5ENRSX,VBL38Y-R
XOM US Equity,Exxon Mobil Corp,S5ENRSX,QG1HR7-R
PXD US Equity,Pioneer Natural Resources Co,S5ENRSX,TKKPJB-R
VLO US Equity,Valero Energy Corp,S5ENRSX,H2VPCM-R
SLB US Equity,Schlumberger NV,S5ENRSX,BJ2HRV-R
DVN US Equity,Devon Energy Corp,S5ENRSX,G8WDMZ-R
HES US Equity,Hess Corp,S5ENRSX,Q78D01-R
MRO US Equity,Marathon Oil Corp,S5ENRSX,QMQV1Q-R
WMB US Equity,Williams Cos Inc/The,S5ENRSX,QSDQCP-R
COG US Equity,Cabot Oil & Gas Corp,S5ENRSX,WM5BXP-R
PSX US Equity,Phillips 66,S5ENRSX,TTDQ0D-R
HFC US Equity,HollyFrontier Corp,S5ENRSX,KSWML9-R
APA US Equity,APA Corp,S5ENRSX,DMX4QY-R
EOG US Equity,EOG Resources Inc,S5ENRSX,QHBXV5-R
KMI US Equity,Kinder Morgan Inc,S5ENRSX,XM8P7T-R
BKR US Equity,Baker Hughes Co,S5ENRSX,NFMH78-R
MPC US Equity,Marathon Petroleum Corp,S5ENRSX,JRFYNM-R
HAL US Equity,Halliburton Co,S5ENRSX,GN6KCJ-R
FANG US Equity,Diamondback Energy Inc,S5ENRSX,H69CWS-R
